user_id,timestamp,start_city,start_state,start_country,end_city,end_state,end_country,distance_km,mode_of_transport,purpose
1037,2025-06-12 14:00:00,New Delhi,Delhi,India,Patna,Bihar,India,94,Car,Trekking
1037,2025-06-14 23:00:00,Amritsar,Punjab,India,Hyderabad,Telangana,India,1200,Bus,Family Visit
1037,2025-06-17 06:00:00,New Delhi,Delhi,India,Mumbai,Maharashtra,India,724,Train,Return Trip
1037,2025-06-19 07:00:00,Mumbai,Maharashtra,India,Amritsar,Punjab,India,175,Train,Return Trip
1037,2025-06-24 09:00:00,Indore,Madhya Pradesh,India,Pune,Maharashtra,India,759,Car,Return Trip
1037,2025-06-25 18:00:00,Hyderabad,Telangana,India,Amritsar,Punjab,India,808,Train,Work
1037,2025-06-26 19:00:00,Kolkata,West Bengal,India,Jaipur,Rajasthan,India,578,Car,Tourism
1037,2025-06-30 01:00:00,Guwahati,Assam,India,Pune,Maharashtra,India,1482,Car,Tourism
1037,2025-07-01 10:00:00,Patna,Bihar,India,Shimla,Himachal Pradesh,India,1271,Bus,Leisure
1037,2025-07-04 14:00:00,Surat,Gujarat,India,Goa,Goa,India,322,Flight,Work
1037,2025-07-05 19:00:00,Bengaluru,Karnataka,India,Surat,Gujarat,India,768,Bus,Work
1037,2025-07-08 05:00:00,Bhopal,Madhya Pradesh,India,Surat,Gujarat,India,711,Flight,Return Trip
1037,2025-07-09 09:00:00,Lucknow,Uttar Pradesh,India,Raipur,Chhattisgarh,India,403,Flight,Family Visit
1037,2025-07-12 12:00:00,Chandigarh,Chandigarh,India,Visakhapatnam,Andhra Pradesh,India,1493,Flight,Leisure
1037,2025-07-14 21:00:00,Patna,Bihar,India,Indore,Madhya Pradesh,India,1178,Train,Work
1037,2025-07-20 05:00:00,Raipur,Chhattisgarh,India,Bhopal,Madhya Pradesh,India,972,Car,Work
1037,2025-07-21 13:00:00,Agra,Uttar Pradesh,India,Raipur,Chhattisgarh,India,507,Train,Trekking
1037,2025-07-22 15:00:00,Kolkata,West Bengal,India,Manali,Himachal Pradesh,India,631,Car,Trekking
1037,2025-07-25 00:00:00,Amritsar,Punjab,India,Shimla,Himachal Pradesh,India,412,Bus,Trekking
1037,2025-07-27 08:00:00,Jaipur,Rajasthan,India,Bengaluru,Karnataka,India,334,Train,Family Visit
1038,2025-03-05 14:00:00,Jodhpur,Rajasthan,India,Ranchi,Jharkhand,India,729,Flight,Trekking
1038,2025-03-10 21:00:00,Varanasi,Uttar Pradesh,India,Jodhpur,Rajasthan,India,98,Bus,Work
1038,2025-03-14 07:00:00,Varanasi,Uttar Pradesh,India,Surat,Gujarat,India,242,Train,Tourism
1038,2025-03-17 13:00:00,Surat,Gujarat,India,Lucknow,Uttar Pradesh,India,1354,Train,Return Trip
1038,2025-03-21 14:00:00,Guwahati,Assam,India,Pune,Maharashtra,India,1041,Bus,Return Trip
1038,2025-03-26 21:00:00,Ahmedabad,Gujarat,India,Chandigarh,Chandigarh,India,1387,Flight,Business
1038,2025-03-28 01:00:00,Surat,Gujarat,India,Patna,Bihar,India,653,Train,Work
1038,2025-03-31 03:00:00,Jodhpur,Rajasthan,India,Hyderabad,Telangana,India,1413,Flight,Family Visit
1038,2025-04-03 12:00:00,Bhopal,Madhya Pradesh,India,Jodhpur,Rajasthan,India,1383,Flight,Return Trip
1038,2025-04-04 20:00:00,Nagpur,Maharashtra,India,Amritsar,Punjab,India,855,Train,Tourism
1038,2025-04-08 22:00:00,Chennai,Tamil Nadu,India,Varanasi,Uttar Pradesh,India,931,Train,Return Trip
1038,2025-04-11 03:00:00,Shimla,Himachal Pradesh,India,Raipur,Chhattisgarh,India,1408,Bus,Trekking
1038,2025-04-13 09:00:00,Kolkata,West Bengal,India,Agra,Uttar Pradesh,India,1089,Bus,Business
1038,2025-04-15 14:00:00,Ahmedabad,Gujarat,India,Goa,Goa,India,332,Train,Leisure
1038,2025-04-20 20:00:00,Bhopal,Madhya Pradesh,India,Manali,Himachal Pradesh,India,558,Flight,Family Visit
1038,2025-04-22 21:00:00,Patna,Bihar,India,Pune,Maharashtra,India,78,Flight,Return Trip
1038,2025-04-27 22:00:00,Dehradun,Uttarakhand,India,Amritsar,Punjab,India,962,Bus,Leisure
1038,2025-05-03 05:00:00,Guwahati,Assam,India,Agra,Uttar Pradesh,India,306,Bus,Leisure
1038,2025-05-06 10:00:00,Bhopal,Madhya Pradesh,India,Dehradun,Uttarakhand,India,1377,Car,Leisure
1038,2025-05-10 11:00:00,Kolkata,West Bengal,India,Ahmedabad,Gujarat,India,924,Train,Trekking
1038,2025-05-13 17:00:00,Surat,Gujarat,India,Agra,Uttar Pradesh,India,795,Train,Leisure
1038,2025-05-18 19:00:00,Ahmedabad,Gujarat,India,Mumbai,Maharashtra,India,834,Flight,Work
1038,2025-05-24 04:00:00,Bhopal,Madhya Pradesh,India,Raipur,Chhattisgarh,India,493,Train,Return Trip
1038,2025-05-25 13:00:00,Chennai,Tamil Nadu,India,Varanasi,Uttar Pradesh,India,1275,Bus,Tourism
1038,2025-05-26 18:00:00,Guwahati,Assam,India,Varanasi,Uttar Pradesh,India,640,Train,Business
1038,2025-05-31 04:00:00,Chennai,Tamil Nadu,India,Raipur,Chhattisgarh,India,146,Car,Business
1038,2025-06-01 10:00:00,Surat,Gujarat,India,Patna,Bihar,India,519,Car,Family Visit
1038,2025-06-05 19:00:00,Visakhapatnam,Andhra Pradesh,India,Amritsar,Punjab,India,668,Train,Family Visit
1038,2025-06-10 05:00:00,Surat,Gujarat,India,Dehradun,Uttarakhand,India,51,Flight,Return Trip
1038,2025-06-12 13:00:00,Manali,Himachal Pradesh,India,Raipur,Chhattisgarh,India,839,Bus,Business
1038,2025-06-15 21:00:00,Jodhpur,Rajasthan,India,Surat,Gujarat,India,411,Flight,Work
1038,2025-06-20 02:00:00,Hyderabad,Telangana,India,Indore,Madhya Pradesh,India,1175,Bus,Leisure
1038,2025-06-22 06:00:00,Amritsar,Punjab,India,Hyderabad,Telangana,India,890,Car,Work
1038,2025-06-27 09:00:00,Manali,Himachal Pradesh,India,Pune,Maharashtra,India,1327,Train,Tourism
1038,2025-06-30 18:00:00,Bengaluru,Karnataka,India,Agra,Uttar Pradesh,India,1237,Flight,Trekking
1038,2025-07-06 03:00:00,Pune,Maharashtra,India,Guwahati,Assam,India,979,Bus,Family Visit
1038,2025-07-08 08:00:00,Jodhpur,Rajasthan,India,Ahmedabad,Gujarat,India,286,Flight,Family Visit
1038,2025-07-12 16:00:00,Varanasi,Uttar Pradesh,India,Visakhapatnam,Andhra Pradesh,India,546,Train,Leisure
1038,2025-07-15 01:00:00,Kolkata,West Bengal,India,Dehradun,Uttarakhand,India,1265,Car,Work
1038,2025-07-18 10:00:00,Chandigarh,Chandigarh,India,Patna,Bihar,India,1006,Bus,Leisure
1038,2025-07-19 19:00:00,Hyderabad,Telangana,India,Manali,Himachal Pradesh,India,1093,Train,Return Trip
1038,2025-07-21 21:00:00,Raipur,Chhattisgarh,India,Jaipur,Rajasthan,India,796,Train,Work
1038,2025-07-27 05:00:00,Goa,Goa,India,Bhopal,Madhya Pradesh,India,600,Car,Business
1038,2025-08-01 12:00:00,Agra,Uttar Pradesh,India,Bengaluru,Karnataka,India,503,Bus,Business
1038,2025-08-06 14:00:00,Shimla,Himachal Pradesh,India,Surat,Gujarat,India,196,Train,Trekking
1038,2025-08-07 15:00:00,Manali,Himachal Pradesh,India,Dehradun,Uttarakhand,India,902,Flight,Return Trip
1038,2025-08-09 20:00:00,Raipur,Chhattisgarh,India,Thiruvananthapuram,Kerala,India,277,Flight,Business
1038,2025-08-14 03:00:00,Shimla,Himachal Pradesh,India,Surat,Gujarat,India,777,Flight,Trekking
1038,2025-08-17 09:00:00,Chennai,Tamil Nadu,India,Thiruvananthapuram,Kerala,India,1278,Car,Work
1038,2025-08-18 17:00:00,Amritsar,Punjab,India,Patna,Bihar,India,1043,Car,Trekking
1039,2025-03-04 09:00:00,Shimla,Himachal Pradesh,India,Ahmedabad,Gujarat,India,210,Car,Return Trip
1039,2025-03-09 16:00:00,Mumbai,Maharashtra,India,Chandigarh,Chandigarh,India,1148,Car,Family Visit
1039,2025-03-13 19:00:00,Bhubaneswar,Odisha,India,Patna,Bihar,India,1371,Flight,Return Trip
1039,2025-03-16 05:00:00,Visakhapatnam,Andhra Pradesh,India,Chandigarh,Chandigarh,India,901,Flight,Business
1039,2025-03-17 07:00:00,Ranchi,Jharkhand,India,Bengaluru,Karnataka,India,842,Car,Business
1039,2025-03-19 16:00:00,Patna,Bihar,India,Dehradun,Uttarakhand,India,1038,Bus,Trekking
1039,2025-03-24 02:00:00,Lucknow,Uttar Pradesh,India,Indore,Madhya Pradesh,India,53,Train,Trekking
1039,2025-03-29 05:00:00,Nagpur,Maharashtra,India,Amritsar,Punjab,India,774,Bus,Trekking
1039,2025-03-30 08:00:00,Bhopal,Madhya Pradesh,India,Indore,Madhya Pradesh,India,416,Car,Business
1039,2025-04-03 12:00:00,Shimla,Himachal Pradesh,India,Surat,Gujarat,India,1487,Car,Business
1039,2025-04-06 13:00:00,Chandigarh,Chandigarh,India,Jodhpur,Rajasthan,India,331,Train,Work
1039,2025-04-08 22:00:00,Surat,Gujarat,India,Nagpur,Maharashtra,India,592,Flight,Leisure
1039,2025-04-14 08:00:00,Agra,Uttar Pradesh,India,Raipur,Chhattisgarh,India,398,Bus,Family Visit
1039,2025-04-16 14:00:00,Indore,Madhya Pradesh,India,Jodhpur,Rajasthan,India,381,Flight,Return Trip
1039,2025-04-21 23:00:00,Shimla,Himachal Pradesh,India,Agra,Uttar Pradesh,India,130,Train,Work
1039,2025-04-27 02:00:00,Varanasi,Uttar Pradesh,India,Bhubaneswar,Odisha,India,625,Train,Business
1039,2025-04-29 06:00:00,Hyderabad,Telangana,India,Varanasi,Uttar Pradesh,India,1175,Car,Return Trip
1039,2025-05-01 16:00:00,Mumbai,Maharashtra,India,Goa,Goa,India,182,Bus,Trekking
1039,2025-05-05 02:00:00,Raipur,Chhattisgarh,India,New Delhi,Delhi,India,223,Bus,Return Trip
1039,2025-05-08 08:00:00,Bhubaneswar,Odisha,India,Ahmedabad,Gujarat,India,1400,Train,Work
1039,2025-05-12 15:00:00,New Delhi,Delhi,India,Varanasi,Uttar Pradesh,India,1341,Train,Tourism
1039,2025-05-15 19:00:00,Jaipur,Rajasthan,India,Mumbai,Maharashtra,India,671,Flight,Business
1039,2025-05-20 23:00:00,Bengaluru,Karnataka,India,Varanasi,Uttar Pradesh,India,1275,Bus,Business
1039,2025-05-24 04:00:00,Thiruvananthapuram,Kerala,India,Varanasi,Uttar Pradesh,India,64,Flight,Trekking
1039,2025-05-25 06:00:00,Bhubaneswar,Odisha,India,Bhopal,Madhya Pradesh,India,636,Flight,Family Visit
1039,2025-05-26 15:00:00,Guwahati,Assam,India,Lucknow,Uttar Pradesh,India,948,Flight,Return Trip
1039,2025-05-29 18:00:00,Raipur,Chhattisgarh,India,Manali,Himachal Pradesh,India,1250,Train,Return Trip
1039,2025-06-01 02:00:00,Chennai,Tamil Nadu,India,Jaipur,Rajasthan,India,190,Train,Work
1039,2025-06-04 10:00:00,Guwahati,Assam,India,Raipur,Chhattisgarh,India,1481,Flight,Family Visit
1039,2025-06-09 12:00:00,Nagpur,Maharashtra,India,Lucknow,Uttar Pradesh,India,808,Flight,Trekking
1039,2025-06-11 18:00:00,Bhopal,Madhya Pradesh,India,Ranchi,Jharkhand,India,1136,Flight,Leisure
1039,2025-06-14 19:00:00,Chandigarh,Chandigarh,India,Pune,Maharashtra,India,947,Car,Return Trip
1039,2025-06-19 03:00:00,Amritsar,Punjab,India,Shimla,Himachal Pradesh,India,1257,Train,Return Trip
1039,2025-06-24 11:00:00,Varanasi,Uttar Pradesh,India,Raipur,Chhattisgarh,India,805,Flight,Family Visit
1039,2025-06-26 20:00:00,Indore,Madhya Pradesh,India,Bengaluru,Karnataka,India,1442,Train,Work
1039,2025-06-30 21:00:00,Chennai,Tamil Nadu,India,Lucknow,Uttar Pradesh,India,382,Car,Tourism
1039,2025-07-06 05:00:00,Raipur,Chhattisgarh,India,Jaipur,Rajasthan,India,806,Bus,Tourism
1039,2025-07-09 13:00:00,Kolkata,West Bengal,India,Hyderabad,Telangana,India,117,Bus,Return Trip
1039,2025-07-14 23:00:00,Pune,Maharashtra,India,Mumbai,Maharashtra,India,220,Car,Return Trip
1039,2025-07-17 03:00:00,Amritsar,Punjab,India,Thiruvananthapuram,Kerala,India,926,Train,Business
1039,2025-07-22 04:00:00,Surat,Gujarat,India,New Delhi,Delhi,India,159,Bus,Business
1039,2025-07-26 14:00:00,Visakhapatnam,Andhra Pradesh,India,Jodhpur,Rajasthan,India,249,Car,Work
1039,2025-07-31 23:00:00,Ranchi,Jharkhand,India,Varanasi,Uttar Pradesh,India,768,Train,Family Visit
1039,2025-08-03 09:00:00,New Delhi,Delhi,India,Nagpur,Maharashtra,India,816,Train,Trekking
1039,2025-08-06 14:00:00,Amritsar,Punjab,India,Dehradun,Uttarakhand,India,1169,Car,Leisure
1039,2025-08-12 00:00:00,Indore,Madhya Pradesh,India,Ahmedabad,Gujarat,India,122,Train,Trekking
1039,2025-08-17 09:00:00,Jodhpur,Rajasthan,India,Shimla,Himachal Pradesh,India,1208,Car,Tourism
1039,2025-08-20 15:00:00,Nagpur,Maharashtra,India,Agra,Uttar Pradesh,India,1137,Car,Return Trip
1039,2025-08-22 22:00:00,Chennai,Tamil Nadu,India,Varanasi,Uttar Pradesh,India,1257,Train,Family Visit
1039,2025-08-26 07:00:00,Surat,Gujarat,India,Raipur,Chhattisgarh,India,513,Flight,Family Visit
1040,2025-03-04 11:00:00,Surat,Gujarat,India,Jodhpur,Rajasthan,India,1290,Car,Leisure
1040,2025-03-06 16:00:00,Bengaluru,Karnataka,India,Lucknow,Uttar Pradesh,India,551,Flight,Family Visit
1040,2025-03-08 17:00:00,Visakhapatnam,Andhra Pradesh,India,Guwahati,Assam,India,632,Flight,Trekking
1040,2025-03-11 03:00:00,Chandigarh,Chandigarh,India,Agra,Uttar Pradesh,India,705,Flight,Trekking
1040,2025-03-13 10:00:00,Jaipur,Rajasthan,India,Raipur,Chhattisgarh,India,925,Car,Work
1040,2025-03-17 13:00:00,Ahmedabad,Gujarat,India,Agra,Uttar Pradesh,India,427,Flight,Business
1040,2025-03-22 23:00:00,Manali,Himachal Pradesh,India,Jaipur,Rajasthan,India,709,Car,Family Visit
1040,2025-03-24 08:00:00,Amritsar,Punjab,India,Manali,Himachal Pradesh,India,116,Car,Business
1040,2025-03-29 18:00:00,Mumbai,Maharashtra,India,Lucknow,Uttar Pradesh,India,1096,Flight,Return Trip
1040,2025-04-01 22:00:00,Guwahati,Assam,India,Jaipur,Rajasthan,India,707,Bus,Business
1040,2025-04-03 03:00:00,Ahmedabad,Gujarat,India,Guwahati,Assam,India,984,Flight,Leisure
1040,2025-04-07 07:00:00,Thiruvananthapuram,Kerala,India,Manali,Himachal Pradesh,India,397,Car,Business
1040,2025-04-11 14:00:00,Bhubaneswar,Odisha,India,Pune,Maharashtra,India,846,Car,Trekking
1040,2025-04-15 18:00:00,Jaipur,Rajasthan,India,Hyderabad,Telangana,India,1081,Train,Work
1040,2025-04-18 21:00:00,Dehradun,Uttarakhand,India,Mumbai,Maharashtra,India,693,Train,Tourism
1040,2025-04-23 01:00:00,Agra,Uttar Pradesh,India,Mumbai,Maharashtra,India,1415,Train,Business
1040,2025-04-28 07:00:00,Agra,Uttar Pradesh,India,Ranchi,Jharkhand,India,1231,Bus,Work
1040,2025-04-30 15:00:00,Ranchi,Jharkhand,India,Ahmedabad,Gujarat,India,301,Car,Trekking
1040,2025-05-06 00:00:00,Indore,Madhya Pradesh,India,Bhopal,Madhya Pradesh,India,783,Car,Trekking
1040,2025-05-10 07:00:00,Hyderabad,Telangana,India,Varanasi,Uttar Pradesh,India,628,Bus,Family Visit
1040,2025-05-11 17:00:00,Nagpur,Maharashtra,India,Chennai,Tamil Nadu,India,534,Bus,Return Trip
1040,2025-05-12 20:00:00,Indore,Madhya Pradesh,India,Lucknow,Uttar Pradesh,India,202,Flight,Return Trip
1040,2025-05-17 05:00:00,Lucknow,Uttar Pradesh,India,Mumbai,Maharashtra,India,1037,Bus,Work
1040,2025-05-20 14:00:00,Jaipur,Rajasthan,India,Chandigarh,Chandigarh,India,799,Train,Tourism
1040,2025-05-23 19:00:00,Goa,Goa,India,Pune,Maharashtra,India,939,Car,Business
1040,2025-05-28 23:00:00,Nagpur,Maharashtra,India,Hyderabad,Telangana,India,1307,Car,Tourism
1040,2025-05-31 02:00:00,Agra,Uttar Pradesh,India,Kolkata,West Bengal,India,729,Bus,Leisure
1040,2025-06-02 06:00:00,Chandigarh,Chandigarh,India,Bengaluru,Karnataka,India,113,Car,Family Visit
1040,2025-06-05 15:00:00,Shimla,Himachal Pradesh,India,Lucknow,Uttar Pradesh,India,700,Flight,Business
1040,2025-06-06 22:00:00,Thiruvananthapuram,Kerala,India,Chennai,Tamil Nadu,India,1406,Bus,Trekking
1040,2025-06-11 08:00:00,Agra,Uttar Pradesh,India,Varanasi,Uttar Pradesh,India,1125,Car,Leisure
1040,2025-06-15 17:00:00,Manali,Himachal Pradesh,India,Kolkata,West Bengal,India,1193,Train,Family Visit
1040,2025-06-21 02:00:00,Raipur,Chhattisgarh,India,Bengaluru,Karnataka,India,946,Bus,Trekking
1040,2025-06-24 04:00:00,Goa,Goa,India,Amritsar,Punjab,India,608,Bus,Trekking
1040,2025-06-25 08:00:00,Pune,Maharashtra,India,Goa,Goa,India,647,Car,Business
1040,2025-06-29 11:00:00,Jodhpur,Rajasthan,India,Hyderabad,Telangana,India,1392,Car,Trekking
1040,2025-07-01 13:00:00,Jodhpur,Rajasthan,India,Manali,Himachal Pradesh,India,98,Car,Family Visit
1040,2025-07-03 23:00:00,Manali,Himachal Pradesh,India,Nagpur,Maharashtra,India,1315,Train,Work
1040,2025-07-06 08:00:00,Amritsar,Punjab,India,Bengaluru,Karnataka,India,667,Flight,Business
1040,2025-07-07 14:00:00,Bhubaneswar,Odisha,India,Manali,Himachal Pradesh,India,572,Train,Trekking
1040,2025-07-12 22:00:00,Amritsar,Punjab,India,Ranchi,Jharkhand,India,1114,Car,Return Trip
1040,2025-07-15 00:00:00,Mumbai,Maharashtra,India,New Delhi,Delhi,India,1330,Car,Family Visit
1040,2025-07-20 10:00:00,Bengaluru,Karnataka,India,Jaipur,Rajasthan,India,517,Flight,Business
1040,2025-07-24 12:00:00,Lucknow,Uttar Pradesh,India,Kolkata,West Bengal,India,1054,Train,Work
1040,2025-07-27 16:00:00,Ahmedabad,Gujarat,India,Nagpur,Maharashtra,India,1451,Bus,Leisure
1040,2025-07-31 01:00:00,Jaipur,Rajasthan,India,Dehradun,Uttarakhand,India,74,Bus,Family Visit
1040,2025-08-04 10:00:00,Jodhpur,Rajasthan,India,Shimla,Himachal Pradesh,India,588,Bus,Family Visit
1040,2025-08-07 17:00:00,Agra,Uttar Pradesh,India,Pune,Maharashtra,India,827,Flight,Return Trip
1040,2025-08-12 23:00:00,Chennai,Tamil Nadu,India,Ahmedabad,Gujarat,India,274,Flight,Family Visit
1040,2025-08-15 05:00:00,Indore,Madhya Pradesh,India,Ahmedabad,Gujarat,India,529,Flight,Return Trip
1041,2025-03-05 14:00:00,Indore,Madhya Pradesh,India,Visakhapatnam,Andhra Pradesh,India,1190,Train,Tourism
1041,2025-03-08 17:00:00,Kolkata,West Bengal,India,Patna,Bihar,India,463,Bus,Tourism
1041,2025-03-11 03:00:00,Ranchi,Jharkhand,India,New Delhi,Delhi,India,1254,Train,Return Trip
1041,2025-03-13 09:00:00,Jodhpur,Rajasthan,India,Patna,Bihar,India,134,Train,Return Trip
1041,2025-03-14 14:00:00,Ahmedabad,Gujarat,India,Raipur,Chhattisgarh,India,752,Bus,Return Trip
1041,2025-03-19 15:00:00,Nagpur,Maharashtra,India,Chandigarh,Chandigarh,India,540,Train,Leisure
1041,2025-03-20 21:00:00,Surat,Gujarat,India,Shimla,Himachal Pradesh,India,1496,Bus,Leisure
1041,2025-03-22 03:00:00,Lucknow,Uttar Pradesh,India,New Delhi,Delhi,India,1325,Flight,Return Trip
1041,2025-03-23 10:00:00,Jaipur,Rajasthan,India,Dehradun,Uttarakhand,India,721,Train,Return Trip
1041,2025-03-25 12:00:00,Ranchi,Jharkhand,India,Shimla,Himachal Pradesh,India,957,Train,Tourism
1041,2025-03-30 15:00:00,Lucknow,Uttar Pradesh,India,Chandigarh,Chandigarh,India,313,Flight,Tourism
1041,2025-04-03 17:00:00,New Delhi,Delhi,India,Mumbai,Maharashtra,India,1480,Flight,Tourism
1041,2025-04-09 03:00:00,Jodhpur,Rajasthan,India,Raipur,Chhattisgarh,India,448,Flight,Business
1041,2025-04-13 06:00:00,Ahmedabad,Gujarat,India,Bengaluru,Karnataka,India,217,Train,Trekking
1041,2025-04-18 16:00:00,Indore,Madhya Pradesh,India,New Delhi,Delhi,India,423,Train,Family Visit
1041,2025-04-22 18:00:00,Lucknow,Uttar Pradesh,India,Amritsar,Punjab,India,823,Flight,Tourism
1041,2025-04-26 04:00:00,Chennai,Tamil Nadu,India,Lucknow,Uttar Pradesh,India,318,Bus,Trekking
1041,2025-04-29 14:00:00,Jodhpur,Rajasthan,India,Bengaluru,Karnataka,India,842,Bus,Work
1041,2025-05-01 23:00:00,Jodhpur,Rajasthan,India,New Delhi,Delhi,India,1013,Train,Family Visit
1041,2025-05-05 02:00:00,Visakhapatnam,Andhra Pradesh,India,Dehradun,Uttarakhand,India,642,Car,Leisure
1041,2025-05-09 09:00:00,Patna,Bihar,India,Bhopal,Madhya Pradesh,India,979,Bus,Leisure
1041,2025-05-14 13:00:00,Raipur,Chhattisgarh,India,Pune,Maharashtra,India,1370,Car,Work
1041,2025-05-18 14:00:00,Mumbai,Maharashtra,India,Thiruvananthapuram,Kerala,India,993,Flight,Return Trip
1041,2025-05-22 16:00:00,Varanasi,Uttar Pradesh,India,Visakhapatnam,Andhra Pradesh,India,910,Flight,Trekking
1041,2025-05-25 18:00:00,Goa,Goa,India,Dehradun,Uttarakhand,India,1486,Car,Business
1041,2025-05-29 01:00:00,Amritsar,Punjab,India,Patna,Bihar,India,1264,Car,Business
1041,2025-05-31 06:00:00,Chandigarh,Chandigarh,India,Bengaluru,Karnataka,India,755,Flight,Family Visit
1041,2025-06-01 11:00:00,Thiruvananthapuram,Kerala,India,Visakhapatnam,Andhra Pradesh,India,1060,Bus,Business
1041,2025-06-05 19:00:00,Jodhpur,Rajasthan,India,Bengaluru,Karnataka,India,981,Car,Business
1041,2025-06-10 04:00:00,Bengaluru,Karnataka,India,Guwahati,Assam,India,1413,Bus,Tourism
1041,2025-06-15 05:00:00,Jodhpur,Rajasthan,India,Lucknow,Uttar Pradesh,India,1093,Flight,Family Visit
1041,2025-06-19 10:00:00,Jodhpur,Rajasthan,India,Nagpur,Maharashtra,India,634,Car,Leisure
1041,2025-06-20 17:00:00,Amritsar,Punjab,India,Guwahati,Assam,India,131,Train,Work
1041,2025-06-24 03:00:00,Ahmedabad,Gujarat,India,Varanasi,Uttar Pradesh,India,1346,Car,Leisure
1041,2025-06-26 11:00:00,Pune,Maharashtra,India,Ranchi,Jharkhand,India,611,Bus,Trekking
1041,2025-06-29 21:00:00,Hyderabad,Telangana,India,New Delhi,Delhi,India,309,Flight,Work
1041,2025-07-02 23:00:00,Chandigarh,Chandigarh,India,Dehradun,Uttarakhand,India,418,Car,Tourism
1041,2025-07-04 07:00:00,Agra,Uttar Pradesh,India,Pune,Maharashtra,India,1100,Train,Work
1041,2025-07-08 12:00:00,Hyderabad,Telangana,India,Amritsar,Punjab,India,255,Car,Trekking
1041,2025-07-10 16:00:00,Dehradun,Uttarakhand,India,Kolkata,West Bengal,India,1054,Car,Work
1041,2025-07-11 19:00:00,Bengaluru,Karnataka,India,New Delhi,Delhi,India,1237,Bus,Return Trip
1041,2025-07-12 22:00:00,Bhopal,Madhya Pradesh,India,Raipur,Chhattisgarh,India,111,Bus,Work
1041,2025-07-16 07:00:00,Jodhpur,Rajasthan,India,Bhopal,Madhya Pradesh,India,834,Bus,Work
1041,2025-07-20 11:00:00,Goa,Goa,India,Manali,Himachal Pradesh,India,467,Car,Return Trip
1041,2025-07-21 17:00:00,Dehradun,Uttarakhand,India,Patna,Bihar,India,1490,Flight,Return Trip
1041,2025-07-25 20:00:00,Thiruvananthapuram,Kerala,India,Dehradun,Uttarakhand,India,1365,Flight,Tourism
1041,2025-07-30 23:00:00,Visakhapatnam,Andhra Pradesh,India,Chandigarh,Chandigarh,India,178,Flight,Leisure
1041,2025-08-04 08:00:00,Ahmedabad,Gujarat,India,Agra,Uttar Pradesh,India,839,Car,Return Trip
1041,2025-08-08 15:00:00,New Delhi,Delhi,India,Kolkata,West Bengal,India,1422,Train,Tourism
1041,2025-08-12 23:00:00,Bhopal,Madhya Pradesh,India,Lucknow,Uttar Pradesh,India,1072,Bus,Tourism
1042,2025-03-03 17:00:00,Visakhapatnam,Andhra Pradesh,India,Varanasi,Uttar Pradesh,India,789,Train,Business
1042,2025-03-06 01:00:00,Goa,Goa,India,Amritsar,Punjab,India,555,Flight,Family Visit
1042,2025-03-08 10:00:00,Chennai,Tamil Nadu,India,Pune,Maharashtra,India,111,Flight,Business
1042,2025-03-12 11:00:00,Manali,Himachal Pradesh,India,Visakhapatnam,Andhra Pradesh,India,225,Flight,Return Trip
1042,2025-03-13 17:00:00,Kolkata,West Bengal,India,Varanasi,Uttar Pradesh,India,174,Bus,Family Visit
1042,2025-03-17 02:00:00,Patna,Bihar,India,Chandigarh,Chandigarh,India,1257,Bus,Business
1042,2025-03-21 09:00:00,Lucknow,Uttar Pradesh,India,Patna,Bihar,India,1410,Train,Tourism
1042,2025-03-25 17:00:00,Raipur,Chhattisgarh,India,Thiruvananthapuram,Kerala,India,978,Flight,Family Visit
1042,2025-03-26 18:00:00,Pune,Maharashtra,India,Jaipur,Rajasthan,India,908,Train,Family Visit
1042,2025-03-31 19:00:00,Varanasi,Uttar Pradesh,India,Hyderabad,Telangana,India,131,Car,Trekking
1042,2025-04-05 23:00:00,Patna,Bihar,India,Raipur,Chhattisgarh,India,1328,Car,Family Visit
1042,2025-04-08 03:00:00,Ahmedabad,Gujarat,India,Raipur,Chhattisgarh,India,823,Bus,Trekking
1042,2025-04-12 05:00:00,Jaipur,Rajasthan,India,Surat,Gujarat,India,1494,Train,Tourism
1042,2025-04-14 15:00:00,Chennai,Tamil Nadu,India,Manali,Himachal Pradesh,India,1041,Train,Tourism
1042,2025-04-17 18:00:00,Hyderabad,Telangana,India,Indore,Madhya Pradesh,India,1065,Train,Tourism
1042,2025-04-20 00:00:00,Raipur,Chhattisgarh,India,Bhopal,Madhya Pradesh,India,492,Bus,Return Trip
1042,2025-04-22 10:00:00,Raipur,Chhattisgarh,India,Guwahati,Assam,India,1014,Bus,Return Trip
1042,2025-04-24 12:00:00,Bhopal,Madhya Pradesh,India,Jodhpur,Rajasthan,India,1012,Flight,Leisure
1042,2025-04-28 19:00:00,Manali,Himachal Pradesh,India,Raipur,Chhattisgarh,India,1182,Train,Return Trip
1042,2025-05-01 21:00:00,Jodhpur,Rajasthan,India,Ranchi,Jharkhand,India,1415,Train,Leisure
1042,2025-05-05 04:00:00,Visakhapatnam,Andhra Pradesh,India,Raipur,Chhattisgarh,India,1452,Car,Leisure
1042,2025-05-08 11:00:00,Bhubaneswar,Odisha,India,Indore,Madhya Pradesh,India,636,Flight,Tourism
1042,2025-05-13 20:00:00,Lucknow,Uttar Pradesh,India,Patna,Bihar,India,831,Train,Tourism
1042,2025-05-18 02:00:00,Chennai,Tamil Nadu,India,Kolkata,West Bengal,India,1335,Train,Tourism
